Report ID;Report Type;Arrest Date;Time;Area Name;Age;Sex Code;Descent Code;Charge Group Code;Charge Group Description;Arrest Type Code;LAT;LON;Booking Date;Booking Time;Booking Loc
6536079;BOOKING;01/17/2023 12:00:00 AM;0025;77th Street;35;M;H;22;Driving Under Influence;M;33.9906;-118.3002;01/17/2023 12:00:00 AM;0327;77TH ST
6536347;BOOKING;01/17/2023 12:00:00 AM;1350;Central;32;M;B;08;Other Assaults;M;34.0431;-118.2692;01/17/2023 12:00:00 AM;1637;METRO - JAIL DIVISION
232104650;RFC;01/17/2023 12:00:00 AM;0930;Topanga;52;M;H;17;Liquor Laws;I;34.2209;-118.606;;;
6536166;BOOKING;01/17/2023 12:00:00 AM;0800;Hollywood;35;M;B;04;Aggravated Assault;F;34.1016;-118.3361;01/17/2023 12:00:00 AM;0919;HOLLYWOOD
230904677;RFC;01/17/2023 12:00:00 AM;2045;Van Nuys;24;F;W;;;M;34.1703;-118.4662;;;
6536733;BOOKING;01/17/2023 12:00:00 AM;2225;Pacific;32;F;H;24;Miscellaneous Other Violations;M;33.9589;-118.4418;01/18/2023 12:00:00 AM;0111;PACIFIC
6536232;BOOKING;01/17/2023 12:00:00 AM;1035;77th Street;21;F;B;08;Other Assaults;M;33.9833;-118.2827;01/17/2023 12:00:00 AM;1153;77TH ST
6536423;BOOKING;01/17/2023 12:00:00 AM;1400;Van Nuys;67;M;W;16;Narcotic Drug Laws;M;34.1649;-118.4312;01/17/2023 12:00:00 AM;2000;VALLEY - JAIL DIV
230804715;RFC;01/17/2023 12:00:00 AM;2000;West LA;21;M;H;18;Drunkeness;M;34.0562;-118.4423;;;
6536105;BOOKING;01/17/2023 12:00:00 AM;0130;Northeast;36;M;B;24;Miscellaneous Other Violations;M;34.0909;-118.2917;01/17/2023 12:00:00 AM;0438;METRO - JAIL DIVISION
230204857;RFC;01/17/2023 12:00:00 AM;1215;Rampart;34;M;H;;;I;34.0594;-118.2599;;;
6536463;BOOKING;01/17/2023 12:00:00 AM;1920;Hollywood;51;M;W;16;Narcotic Drug Laws;F;34.1016;-118.3295;01/17/2023 12:00:00 AM;2203;HOLLYWOOD
6536715;BOOKING;01/17/2023 12:00:00 AM;2130;Devonshire;38;M;O;24;Miscellaneous Other Violations;F;34.2689;-118.5502;01/18/2023 12:00:00 AM;0022;VALLEY - JAIL DIV
6536727;BOOKING;01/17/2023 12:00:00 AM;2225;Topanga;29;M;W;07;Vehicle Theft;F;34.2083;-118.5975;01/18/2023 12:00:00 AM;0058;VALLEY - JAIL DIV
6536736;BOOKING;01/17/2023 12:00:00 AM;2225;Mission;54;M;H;07;Vehicle Theft;F;34.2246;-118.4153;01/18/2023 12:00:00 AM;0126;VALLEY - JAIL DIV
6536724;BOOKING;01/17/2023 12:00:00 AM;2200;Southeast;45;M;H;12;Weapon (carry/poss);F;33.9465;-118.2804;01/18/2023 12:00:00 AM;0049;77TH ST
6536318;BOOKING;01/17/2023 12:00:00 AM;1236;Devonshire;33;F;H;04;Aggravated Assault;F;34.2627;-118.5273;01/17/2023 12:00:00 AM;1545;VALLEY - JAIL DIV
6536396;BOOKING;01/17/2023 12:00:00 AM;1310;Van Nuys;59;M;H;16;Narcotic Drug Laws;F;34.1649;-118.4312;01/17/2023 12:00:00 AM;1854;VALLEY - JAIL DIV
6536078;BOOKING;01/17/2023 12:00:00 AM;0130;West Valley;22;F;H;07;Vehicle Theft;F;34.1939;-118.536;01/17/2023 12:00:00 AM;0325;VALLEY - JAIL DIV
6536247;BOOKING;01/17/2023 12:00:00 AM;0830;Newton;39;M;H;06;Larceny;F;33.9819;-118.263;01/17/2023 12:00:00 AM;1233;METRO - JAIL DIVISION
6536723;BOOKING;01/17/2023 12:00:00 AM;1940;Hollenbeck;19;M;H;16;Narcotic Drug Laws;F;34.0344;-118.2157;01/18/2023 12:00:00 AM;0047;METRO - JAIL DIVISION
6536453;BOOKING;01/17/2023 12:00:00 AM;1830;West Valley;52;M;W;11;Receive Stolen Property;F;34.2102;-118.5448;01/17/2023 12:00:00 AM;2127;VALLEY - JAIL DIV
6536227;BOOKING;01/17/2023 12:00:00 AM;1002;77th Street;26;M;H;07;Vehicle Theft;F;33.9987;-118.298;01/17/2023 12:00:00 AM;1148;77TH ST
6536455;BOOKING;01/17/2023 12:00:00 AM;1930;77th Street;34;M;B;12;Weapon (carry/poss);F;33.9656;-118.2651;01/17/2023 12:00:00 AM;2134;77TH ST
6536378;BOOKING;01/17/2023 12:00:00 AM;1630;Newton;18;M;H;04;Aggravated Assault;F;34.0083;-118.2719;01/17/2023 12:00:00 AM;1805;77TH ST
6536128;BOOKING;01/17/2023 12:00:00 AM;0415;Newton;26;M;H;05;Burglary;F;34.0295;-118.249;01/17/2023 12:00:00 AM;0617;77TH ST
6536319;BOOKING;01/17/2023 12:00:00 AM;1345;Van Nuys;30;M;O;04;Aggravated Assault;F;34.143;-118.4493;01/17/2023 12:00:00 AM;1545;VALLEY - JAIL DIV
6536305;BOOKING;01/17/2023 12:00:00 AM;1120;Southwest;72;M;B;14;Sex (except rape/prst);F;34.0073;-118.3108;01/17/2023 12:00:00 AM;1504;77TH ST
6536057;BOOKING;01/17/2023 12:00:00 AM;0050;N Hollywood;45;M;H;04;Aggravated Assault;F;34.1849;-118.3746;01/17/2023 12:00:00 AM;0155;VALLEY - JAIL DIV
230205422;RFC;01/17/2023 12:00:00 AM;1355;Rampart;47;F;H;;;I;34.0793;-118.2691;;;
6536449;BOOKING;01/17/2023 12:00:00 AM;1744;Northeast;30;M;H;16;Narcotic Drug Laws;F;34.105;-118.2022;01/17/2023 12:00:00 AM;2121;METRO - JAIL DIVISION
6536350;BOOKING;01/17/2023 12:00:00 AM;1300;Topanga;40;F;W;05;Burglary;F;34.1792;-118.6233;01/17/2023 12:00:00 AM;1639;VALLEY - JAIL DIV
6536493;BOOKING;01/17/2023 12:00:00 AM;1800;Rampart;20;M;H;07;Vehicle Theft;F;34.0548;-118.282;01/17/2023 12:00:00 AM;2326;METRO - JAIL DIVISION
6536076;BOOKING;01/17/2023 12:00:00 AM;0120;Olympic;40;M;B;03;Robbery;F;34.0399;-118.309;01/17/2023 12:00:00 AM;0316;METRO - JAIL DIVISION
6536477;BOOKING;01/17/2023 12:00:00 AM;2050;Newton;22;M;H;12;Weapon (carry/poss);F;34.0274;-118.2508;01/17/2023 12:00:00 AM;2251;77TH ST
6536344;BOOKING;01/17/2023 12:00:00 AM;1045;Topanga;27;M;H;05;Burglary;F;34.1792;-118.6233;01/17/2023 12:00:00 AM;1630;VALLEY - JAIL DIV
6536075;BOOKING;01/17/2023 12:00:00 AM;0021;Southwest;20;M;O;04;Aggravated Assault;F;34.0237;-118.3061;01/17/2023 12:00:00 AM;0308;77TH ST
6536254;BOOKING;01/17/2023 12:00:00 AM;1055;Northeast;54;M;H;07;Vehicle Theft;F;34.0934;-118.2392;01/17/2023 12:00:00 AM;1300;METRO - JAIL DIVISION
6536355;BOOKING;01/17/2023 12:00:00 AM;1310;Southwest;16;M;H;03;Robbery;F;34.0291;-118.3002;01/17/2023 12:00:00 AM;1654;77TH ST
6536332;BOOKING;01/17/2023 12:00:00 AM;1430;77th Street;24;M;H;04;Aggravated Assault;F;33.9638;-118.2629;01/17/2023 12:00:00 AM;1609;77TH ST
6536427;BOOKING;01/17/2023 12:00:00 AM;1835;Southeast;67;M;B;16;Narcotic Drug Laws;F;33.931;-118.2739;01/17/2023 12:00:00 AM;2013;77TH ST
6536271;BOOKING;01/17/2023 12:00:00 AM;1000;77th Street;33;M;W;24;Miscellaneous Other Violations;F;33.9754;-118.2944;01/17/2023 12:00:00 AM;1347;77TH ST
6536401;BOOKING;01/17/2023 12:00:00 AM;1310;Van Nuys;61;M;W;16;Narcotic Drug Laws;F;34.1649;-118.4312;01/17/2023 12:00:00 AM;1902;VALLEY - JAIL DIV
6536462;BOOKING;01/17/2023 12:00:00 AM;2010;Newton;27;F;B;12;Weapon (carry/poss);F;34.0066;-118.2653;01/17/2023 12:00:00 AM;2156;METRO - JAIL DIVISION
6536331;BOOKING;01/17/2023 12:00:00 AM;1245;Topanga;42;M;H;05;Burglary;F;34.1774;-118.6233;01/17/2023 12:00:00 AM;1609;VALLEY - JAIL DIV
6536393;BOOKING;01/17/2023 12:00:00 AM;1640;Southeast;37;M;B;04;Aggravated Assault;F;33.9455;-118.2826;01/17/2023 12:00:00 AM;1851;77TH ST
6536709;BOOKING;01/17/2023 12:00:00 AM;1800;Rampart;35;F;W;09;Forgery/Counterfeit;F;34.0534;-118.2829;01/18/2023 12:00:00 AM;0003;METRO - JAIL DIVISION
230804689;RFC;01/18/2023 12:00:00 AM;1125;West LA;37;M;H;;;M;34.0358;-118.5357;;;
230204701;RFC;01/18/2023 12:00:00 AM;1525;Rampart;39;M;H;16;Narcotic Drug Laws;M;34.0585;-118.2725;;;
232104637;RFC;01/18/2023 12:00:00 AM;1615;Topanga;26;F;W;06;Larceny;M;34.1884;-118.5975;;;
230204781;RFC;01/18/2023 12:00:00 AM;1945;Rampart;35;M;H;;;I;34.0544;-118.2767;;;
231700545;RFC;01/18/2023 12:00:00 AM;2100;Devonshire;39;M;O;;;M;34.2707;-118.5345;;;
232104671;RFC;01/18/2023 12:00:00 AM;1615;Topanga;57;M;W;;;M;34.1686;-118.5952;;;
6536797;BOOKING;01/18/2023 12:00:00 AM;0300;77th Street;41;M;H;07;Vehicle Theft;F;33.9711;-118.2629;01/18/2023 12:00:00 AM;0518;77TH ST
6536935;BOOKING;01/18/2023 12:00:00 AM;1105;Central;25;M;B;16;Narcotic Drug Laws;M;34.0425;-118.2493;01/18/2023 12:00:00 AM;1342;METRO - JAIL DIVISION
6537130;BOOKING;01/18/2023 12:00:00 AM;1530;Southwest;46;M;H;24;Miscellaneous Other Violations;M;34.0121;-118.2915;01/18/2023 12:00:00 AM;1945;77TH ST
230204703;RFC;01/18/2023 12:00:00 AM;1525;Rampart;28;M;B;16;Narcotic Drug Laws;M;34.0585;-118.2725;;;
230804673;RFC;01/18/2023 12:00:00 AM;1528;West LA;18;F;B;06;Larceny;M;34.0611;-118.4184;;;
6537843;BOOKING;01/18/2023 12:00:00 AM;2220;77th Street;17;F;H;03;Robbery;F;33.9762;-118.2937;01/19/2023 12:00:00 AM;2034;77TH ST
6536928;BOOKING;01/18/2023 12:00:00 AM;1130;Mission;12;F;H;;;D;34.2678;-118.4457;01/18/2023 12:00:00 AM;1318;VALLEY - JAIL DIV
6536875;BOOKING;01/18/2023 12:00:00 AM;0750;Central;37;M;B;24;Miscellaneous Other Violations;F;34.0611;-118.2327;01/18/2023 12:00:00 AM;1028;METRO - JAIL DIVISION
6537241;BOOKING;01/18/2023 12:00:00 AM;2145;Central;34;M;B;04;Aggravated Assault;F;34.0388;-118.2519;01/19/2023 12:00:00 AM;0122;METRO - JAIL DIVISION
230105205;RFC;01/18/2023 12:00:00 AM;1310;Central;32;F;H;08;Other Assaults;M;34.0387;-118.2335;;;
230204780;RFC;01/18/2023 12:00:00 AM;2000;Rampart;41;M;H;;;I;34.0555;-118.2746;;;
6537226;BOOKING;01/18/2023 12:00:00 AM;2100;Mission;28;F;H;24;Miscellaneous Other Violations;M;34.216;-118.4678;01/19/2023 12:00:00 AM;0040;VALLEY - JAIL DIV
231204964;RFC;01/18/2023 12:00:00 AM;1215;77th Street;42;M;H;;;M;33.9645;-118.2739;;;
6536921;BOOKING;01/18/2023 12:00:00 AM;1115;Newton;16;M;B;08;Other Assaults;F;33.9942;-118.2701;01/18/2023 12:00:00 AM;1242;77TH ST
6537274;BOOKING;01/18/2023 12:00:00 AM;2005;Hollywood;24;M;H;08;Other Assaults;M;34.1016;-118.3387;01/19/2023 12:00:00 AM;0251;HOLLYWOOD
230204705;RFC;01/18/2023 12:00:00 AM;1525;Rampart;36;M;W;16;Narcotic Drug Laws;M;34.0585;-118.2725;;;
6536838;BOOKING;01/18/2023 12:00:00 AM;0540;Harbor;33;M;H;08;Other Assaults;M;33.7347;-118.2842;01/18/2023 12:00:00 AM;0800;HARBOR
6536919;BOOKING;01/18/2023 12:00:00 AM;0955;Hollenbeck;32;M;H;04;Aggravated Assault;F;34.0505;-118.2253;01/18/2023 12:00:00 AM;1234;METRO - JAIL DIVISION
6537105;BOOKING;01/18/2023 12:00:00 AM;1540;Foothill;42;M;H;07;Vehicle Theft;F;34.2166;-118.3919;01/18/2023 12:00:00 AM;1859;VALLEY - JAIL DIV
6537066;BOOKING;01/18/2023 12:00:00 AM;1500;Southwest;36;M;H;02;Rape;F;34.0073;-118.3108;01/18/2023 12:00:00 AM;1759;77TH ST
6537207;BOOKING;01/18/2023 12:00:00 AM;2100;Topanga;29;F;B;04;Aggravated Assault;F;34.2065;-118.599;01/18/2023 12:00:00 AM;2337;VALLEY - JAIL DIV
6413701;BOOKING;01/18/2023 12:00:00 AM;0555;Van Nuys;21;F;B;13;Prostitution/Allied;M;34.1976;-118.4574;07/07/2022 12:00:00 AM;0833;VALLEY - JAIL DIV
6536753;BOOKING;01/18/2023 12:00:00 AM;0045;77th Street;34;M;H;07;Vehicle Theft;F;33.9624;-118.2871;01/18/2023 12:00:00 AM;0227;77TH ST
6537164;BOOKING;01/18/2023 12:00:00 AM;1945;Central;42;M;B;24;Miscellaneous Other Violations;F;34.0437;-118.2455;01/18/2023 12:00:00 AM;2116;METRO - JAIL DIVISION
232104602;RFC;01/18/2023 12:00:00 AM;1345;Topanga;39;M;W;16;Narcotic Drug Laws;M;34.1937;-118.6259;;;
6536775;BOOKING;01/18/2023 12:00:00 AM;0150;Pacific;37;M;H;07;Vehicle Theft;F;33.9627;-118.4217;01/18/2023 12:00:00 AM;0404;PACIFIC
6537060;BOOKING;01/18/2023 12:00:00 AM;1305;West LA;52;M;W;24;Miscellaneous Other Violations;M;34.0521;-118.3864;01/18/2023 12:00:00 AM;1748;VALLEY - JAIL DIV
6537047;BOOKING;01/18/2023 12:00:00 AM;0615;Rampart;43;M;B;03;Robbery;F;34.0624;-118.2813;01/18/2023 12:00:00 AM;1715;METRO - JAIL DIVISION
6536946;BOOKING;01/18/2023 12:00:00 AM;1030;Rampart;29;F;H;24;Miscellaneous Other Violations;M;34.0517;-118.2798;01/18/2023 12:00:00 AM;1434;METRO - JAIL DIVISION
6537117;BOOKING;01/18/2023 12:00:00 AM;1705;Harbor;25;M;W;16;Narcotic Drug Laws;M;33.7379;-118.2879;01/18/2023 12:00:00 AM;1924;HARBOR
230704879;RFC;01/18/2023 12:00:00 AM;1640;Wilshire;30;F;B;;;M;34.0496;-118.3214;;;
6537123;BOOKING;01/18/2023 12:00:00 AM;1650;Mission;20;F;B;13;Prostitution/Allied;M;34.2246;-118.4677;01/18/2023 12:00:00 AM;1930;VALLEY - JAIL DIV
6536914;BOOKING;01/18/2023 12:00:00 AM;1200;Pacific;34;M;W;22;Driving Under Influence;M;33.9919;-118.4202;01/18/2023 12:00:00 AM;1226;PACIFIC
6536922;BOOKING;01/18/2023 12:00:00 AM;1025;N Hollywood;21;M;B;24;Miscellaneous Other Violations;M;34.17;-118.3743;01/18/2023 12:00:00 AM;1245;VALLEY - JAIL DIV
231904722;RFC;01/18/2023 12:00:00 AM;0745;Mission;47;M;H;;;I;34.319;-118.4886;;;
6537053;BOOKING;01/18/2023 12:00:00 AM;1310;Central;29;M;B;12;Weapon (carry/poss);F;34.0445;-118.2523;01/18/2023 12:00:00 AM;1725;METRO - JAIL DIVISION
231904692;RFC;01/18/2023 12:00:00 AM;1100;Mission;40;M;H;17;Liquor Laws;M;34.2456;-118.4357;;;
232104605;RFC;01/18/2023 12:00:00 AM;1640;Topanga;28;M;O;16;Narcotic Drug Laws;M;34.1938;-118.5955;;;
6536806;BOOKING;01/18/2023 12:00:00 AM;0350;West Valley;24;M;H;09;Forgery/Counterfeit;F;34.1993;-118.5295;01/18/2023 12:00:00 AM;0541;VALLEY - JAIL DIV
6536859;BOOKING;01/18/2023 12:00:00 AM;0925;Van Nuys;56;F;W;22;Driving Under Influence;M;34.1837;-118.4422;01/18/2023 12:00:00 AM;0942;VALLEY - JAIL DIV
6536793;BOOKING;01/18/2023 12:00:00 AM;0425;Pacific;25;F;W;05;Burglary;F;33.9919;-118.4202;01/18/2023 12:00:00 AM;0501;PACIFIC
6537018;BOOKING;01/18/2023 12:00:00 AM;1435;Southeast;31;M;H;07;Vehicle Theft;F;33.9465;-118.2804;01/18/2023 12:00:00 AM;1632;77TH ST
6537139;BOOKING;01/18/2023 12:00:00 AM;1530;Devonshire;39;M;W;16;Narcotic Drug Laws;M;34.2355;-118.5765;01/18/2023 12:00:00 AM;2004;VALLEY - JAIL DIV
230804674;RFC;01/18/2023 12:00:00 AM;0328;West LA;18;F;B;06;Larceny;M;34.0611;-118.4184;;;
6536898;BOOKING;01/18/2023 12:00:00 AM;1120;Central;39;M;H;22;Driving Under Influence;M;34.0515;-118.2424;01/18/2023 12:00:00 AM;1131;METRO - JAIL DIVISION
232104611;RFC;01/18/2023 12:00:00 AM;1645;Topanga;38;F;W;16;Narcotic Drug Laws;M;34.1938;-118.5955;;;
6536752;BOOKING;01/18/2023 12:00:00 AM;0140;Pacific;38;M;B;05;Burglary;F;33.975;-118.4002;01/18/2023 12:00:00 AM;0225;PACIFIC
6536845;BOOKING;01/18/2023 12:00:00 AM;0825;Hollywood;42;M;H;22;Driving Under Influence;M;34.0943;-118.331;01/18/2023 12:00:00 AM;0830;HOLLYWOOD
230204702;RFC;01/18/2023 12:00:00 AM;1525;Rampart;55;M;W;16;Narcotic Drug Laws;M;34.0585;-118.2725;;;
6537242;BOOKING;01/18/2023 12:00:00 AM;2220;77th Street;18;M;B;03;Robbery;F;33.9923;-118.287;01/19/2023 12:00:00 AM;0122;77TH ST
6537233;BOOKING;01/18/2023 12:00:00 AM;2300;Newton;27;M;H;05;Burglary;F;34.0341;-118.2507;01/19/2023 12:00:00 AM;0055;METRO - JAIL DIVISION
6537146;BOOKING;01/18/2023 12:00:00 AM;1600;Northeast;52;M;W;24;Miscellaneous Other Violations;F;34.1359;-118.1885;01/18/2023 12:00:00 AM;2028;METRO - JAIL DIVISION
6536920;BOOKING;01/18/2023 12:00:00 AM;1050;Southeast;59;M;B;14;Sex (except rape/prst);F;33.9401;-118.2761;01/18/2023 12:00:00 AM;1238;77TH ST
6537152;BOOKING;01/18/2023 12:00:00 AM;1850;Van Nuys;28;F;B;13;Prostitution/Allied;M;34.1984;-118.4662;01/18/2023 12:00:00 AM;2044;VALLEY - JAIL DIV
6537078;BOOKING;01/18/2023 12:00:00 AM;1620;Southeast;30;M;O;23;Moving Traffic Violations;M;33.9475;-118.263;01/18/2023 12:00:00 AM;1812;77TH ST
6536967;BOOKING;01/18/2023 12:00:00 AM;1251;Van Nuys;28;F;W;08;Other Assaults;M;34.1837;-118.4465;01/18/2023 12:00:00 AM;1518;VALLEY - JAIL DIV
6537314;BOOKING;01/18/2023 12:00:00 AM;1930;N Hollywood;30;F;H;24;Miscellaneous Other Violations;M;34.1794;-118.3889;01/19/2023 12:00:00 AM;0528;METRO - JAIL DIVISION
6537253;BOOKING;01/18/2023 12:00:00 AM;2330;Harbor;42;M;B;04;Aggravated Assault;F;33.862;-118.2905;01/19/2023 12:00:00 AM;0147;HARBOR
6537305;BOOKING;01/18/2023 12:00:00 AM;2320;77th Street;32;M;B;24;Miscellaneous Other Violations;M;33.9736;-118.3309;01/19/2023 12:00:00 AM;0428;77TH ST
6536902;BOOKING;01/18/2023 12:00:00 AM;1100;Van Nuys;28;M;O;24;Miscellaneous Other Violations;O;34.1826;-118.4465;01/18/2023 12:00:00 AM;1142;VALLEY - JAIL DIV
230204704;RFC;01/18/2023 12:00:00 AM;1525;Rampart;34;M;B;16;Narcotic Drug Laws;M;34.0585;-118.2725;;;
6537315;BOOKING;01/18/2023 12:00:00 AM;2240;West LA;43;M;W;08;Other Assaults;F;34.0594;-118.3762;01/19/2023 12:00:00 AM;0530;METRO - JAIL DIVISION
6537120;BOOKING;01/18/2023 12:00:00 AM;1530;77th Street;35;M;B;04;Aggravated Assault;F;33.9727;-118.3299;01/18/2023 12:00:00 AM;1925;77TH ST
6537109;BOOKING;01/18/2023 12:00:00 AM;1610;N Hollywood;59;M;W;24;Miscellaneous Other Violations;M;34.1522;-118.3965;01/18/2023 12:00:00 AM;1904;VALLEY - JAIL DIV
230204786;RFC;01/18/2023 12:00:00 AM;2000;Rampart;50;M;H;;;I;34.0555;-118.2746;;;
230204855;RFC;01/18/2023 12:00:00 AM;1400;Rampart;23;M;H;17;Liquor Laws;I;34.0605;-118.277;;;
6536929;BOOKING;01/18/2023 12:00:00 AM;1045;Van Nuys;31;M;B;07;Vehicle Theft;F;34.1924;-118.4487;01/18/2023 12:00:00 AM;1323;VALLEY - JAIL DIV
6537074;BOOKING;01/18/2023 12:00:00 AM;1535;Central;38;F;B;06;Larceny;M;34.048;-118.2577;01/18/2023 12:00:00 AM;1804;METRO - JAIL DIVISION
6537082;BOOKING;01/18/2023 12:00:00 AM;1540;N Hollywood;51;F;H;24;Miscellaneous Other Violations;M;34.1921;-118.3998;01/18/2023 12:00:00 AM;1813;VALLEY - JAIL DIV
6536809;BOOKING;01/18/2023 12:00:00 AM;0152;Central;36;M;H;24;Miscellaneous Other Violations;M;34.0452;-118.2569;01/18/2023 12:00:00 AM;0615;METRO - JAIL DIVISION
6537127;BOOKING;01/18/2023 12:00:00 AM;1820;Van Nuys;26;M;H;22;Driving Under Influence;M;34.1939;-118.4574;01/18/2023 12:00:00 AM;1936;VALLEY - JAIL DIV
6537254;BOOKING;01/18/2023 12:00:00 AM;2300;Newton;52;M;H;07;Vehicle Theft;F;33.982;-118.2622;01/19/2023 12:00:00 AM;0150;77TH ST
6537215;BOOKING;01/18/2023 12:00:00 AM;2050;Wilshire;38;F;B;24;Miscellaneous Other Violations;M;34.0458;-118.3691;01/19/2023 12:00:00 AM;0014;METRO - JAIL DIVISION
6537022;BOOKING;01/18/2023 12:00:00 AM;1245;N Hollywood;13;M;H;12;Weapon (carry/poss);F;34.1903;-118.4148;01/18/2023 12:00:00 AM;1641;VALLEY - JAIL DIV
6536912;BOOKING;01/18/2023 12:00:00 AM;0945;Central;29;F;H;08;Other Assaults;M;34.0572;-118.2481;01/18/2023 12:00:00 AM;1157;METRO - JAIL DIVISION
6536759;BOOKING;01/18/2023 12:00:00 AM;0015;Newton;11;M;B;24;Miscellaneous Other Violations;F;34.0136;-118.2565;01/18/2023 12:00:00 AM;0247;METRO - JAIL DIVISION
232104607;RFC;01/18/2023 12:00:00 AM;1645;Topanga;60;M;H;16;Narcotic Drug Laws;M;34.1938;-118.5955;;;
6536807;BOOKING;01/18/2023 12:00:00 AM;0415;Harbor;33;M;H;24;Miscellaneous Other Violations;F;33.7806;-118.2507;01/18/2023 12:00:00 AM;0542;HARBOR
230204784;RFC;01/18/2023 12:00:00 AM;1945;Rampart;32;M;H;;;I;34.0529;-118.2776;;;
6536958;BOOKING;01/18/2023 12:00:00 AM;1450;Van Nuys;27;F;H;22;Driving Under Influence;M;34.1837;-118.4422;01/18/2023 12:00:00 AM;1457;VALLEY - JAIL DIV
6536939;BOOKING;01/18/2023 12:00:00 AM;1100;Wilshire;60;M;B;03;Robbery;F;34.0517;-118.3676;01/18/2023 12:00:00 AM;1404;METRO - JAIL DIVISION
231904693;RFC;01/18/2023 12:00:00 AM;1100;Mission;22;M;H;17;Liquor Laws;M;34.2456;-118.4357;;;
6537187;BOOKING;01/18/2023 12:00:00 AM;1855;Rampart;27;M;H;12;Weapon (carry/poss);F;34.0468;-118.2718;01/18/2023 12:00:00 AM;2211;METRO - JAIL DIVISION
6537106;BOOKING;01/18/2023 12:00:00 AM;1435;77th Street;35;M;B;07;Vehicle Theft;F;33.9891;-118.3024;01/18/2023 12:00:00 AM;1859;77TH ST
6537177;BOOKING;01/18/2023 12:00:00 AM;1930;Southwest;44;M;B;24;Miscellaneous Other Violations;M;34.0349;-118.2959;01/18/2023 12:00:00 AM;2133;VALLEY - JAIL DIV
6537180;BOOKING;01/18/2023 12:00:00 AM;2100;Pacific;48;M;H;23;Moving Traffic Violations;M;33.9955;-118.4099;01/18/2023 12:00:00 AM;2146;PACIFIC
6536930;BOOKING;01/18/2023 12:00:00 AM;1145;Hollywood;23;F;B;16;Narcotic Drug Laws;M;34.1053;-118.318;01/18/2023 12:00:00 AM;1335;HOLLYWOOD
6537234;BOOKING;01/18/2023 12:00:00 AM;1925;Hollenbeck;20;M;H;04;Aggravated Assault;F;34.0453;-118.2088;01/19/2023 12:00:00 AM;0100;77TH ST
6537019;BOOKING;01/18/2023 12:00:00 AM;1245;N Hollywood;14;M;H;24;Miscellaneous Other Violations;F;34.1903;-118.4148;01/18/2023 12:00:00 AM;1633;VALLEY - JAIL DIV
6537219;BOOKING;01/18/2023 12:00:00 AM;2240;Hollenbeck;25;M;H;24;Miscellaneous Other Violations;F;34.0506;-118.2053;01/19/2023 12:00:00 AM;0029;METRO - JAIL DIVISION
6537201;BOOKING;01/18/2023 12:00:00 AM;1935;Hollenbeck;28;M;H;12;Weapon (carry/poss);F;34.0243;-118.2198;01/18/2023 12:00:00 AM;2255;METRO - JAIL DIVISION
6537218;BOOKING;01/18/2023 12:00:00 AM;2031;Hollywood;40;F;O;22;Driving Under Influence;M;34.1131;-118.341;01/19/2023 12:00:00 AM;0027;77TH ST
6536964;BOOKING;01/18/2023 12:00:00 AM;1100;Newton;36;M;H;05;Burglary;F;34.0038;-118.2718;01/18/2023 12:00:00 AM;1507;77TH ST
6536798;BOOKING;01/18/2023 12:00:00 AM;0300;West LA;31;M;W;04;Aggravated Assault;F;34.0673;-118.4534;01/18/2023 12:00:00 AM;0537;METRO - JAIL DIVISION
6537132;BOOKING;01/18/2023 12:00:00 AM;1605;Newton;59;F;B;16;Narcotic Drug Laws;F;33.998;-118.2565;01/18/2023 12:00:00 AM;1950;METRO - JAIL DIVISION
6537192;BOOKING;01/18/2023 12:00:00 AM;2100;Harbor;51;M;H;08;Other Assaults;M;33.7325;-118.2968;01/18/2023 12:00:00 AM;2222;HARBOR
6537135;BOOKING;01/18/2023 12:00:00 AM;1732;Van Nuys;22;M;H;06;Larceny;M;34.1576;-118.4387;01/18/2023 12:00:00 AM;1952;VALLEY - JAIL DIV
6537199;BOOKING;01/18/2023 12:00:00 AM;1045;Southwest;35;M;B;01;Homicide;F;34.0126;-118.3403;01/18/2023 12:00:00 AM;2249;METRO - JAIL DIVISION
6537017;BOOKING;01/18/2023 12:00:00 AM;1245;N Hollywood;14;M;H;24;Miscellaneous Other Violations;F;34.1903;-118.4148;01/18/2023 12:00:00 AM;1631;VALLEY - JAIL DIV
6536968;BOOKING;01/18/2023 12:00:00 AM;1130;77th Street;46;M;B;08;Other Assaults;M;33.9709;-118.3188;01/18/2023 12:00:00 AM;1520;77TH ST
6537169;BOOKING;01/18/2023 12:00:00 AM;1930;Southwest;44;M;H;12;Weapon (carry/poss);F;34.0037;-118.2872;01/18/2023 12:00:00 AM;2119;77TH ST
230900566;RFC;01/18/2023 12:00:00 AM;1945;Van Nuys;52;M;H;13;Prostitution/Allied;M;34.2011;-118.4662;;;
6537173;BOOKING;01/18/2023 12:00:00 AM;1648;Northeast;48;M;W;06;Larceny;M;34.1283;-118.2299;01/18/2023 12:00:00 AM;2123;METRO - JAIL DIVISION
230204783;RFC;01/18/2023 12:00:00 AM;1945;Rampart;27;M;H;;;I;34.0529;-118.2776;;;
232104609;RFC;01/18/2023 12:00:00 AM;1645;Topanga;40;M;H;16;Narcotic Drug Laws;M;34.1938;-118.5955;;;
